
QueryID,Literal,DocID,Rank,Score,SystemName
1,Q0,1225(CACM-1225.html),61,23.1597866035,DST
1,Q0,698(CACM-0698.html),62,23.1162563009,DST
1,Q0,1179(CACM-1179.html),63,23.0975153733,DST
1,Q0,1747(CACM-1747.html),64,23.0866845156,DST
1,Q0,1173(CACM-1173.html),65,22.9683632495,DST
1,Q0,2667(CACM-2667.html),66,22.8725047992,DST
1,Q0,1750(CACM-1750.html),67,22.8645846331,DST
1,Q0,1161(CACM-1161.html),68,22.7388376021,DST
1,Q0,2920(CACM-2920.html),69,22.719422196,DST
1,Q0,1590(CACM-1590.html),70,22.6856402008,DST
1,Q0,2622(CACM-2622.html),71,22.6809699305,DST
1,Q0,1534(CACM-1534.html),72,22.6338366746,DST
1,Q0,1677(CACM-1677.html),73,22.6076616952,DST
1,Q0,1589(CACM-1589.html),74,22.5882874268,DST
1,Q0,695(CACM-0695.html),75,22.5269932366,DST
1,Q0,1408(CACM-1408.html),76,22.4521719067,DST
1,Q0,2017(CACM-2017.html),77,22.3902274281,DST
1,Q0,2629(CACM-2629.html),78,22.3552124221,DST
1,Q0,619(CACM-0619.html),79,22.316841938,DST
1,Q0,1647(CACM-1647.html),80,22.3093834096,DST
1,Q0,2371(CACM-2371.html),81,22.2858060383,DST
1,Q0,1315(CACM-1315.html),82,22.2390410935,DST
1,Q0,2377(CACM-2377.html),83,22.22027896,DST
1,Q0,2370(CACM-2370.html),84,22.2090474048,DST
1,Q0,1885(CACM-1885.html),85,22.2032271092,DST
1,Q0,2892(CACM-2892.html),86,22.1562420499,DST
1,Q0,1959(CACM-1959.html),87,22.1463430744,DST
1,Q0,1542(CACM-1542.html),88,22.1401515258,DST
1,Q0,1892(CACM-1892.html),89,22.1356545088,DST
1,Q0,1341(CACM-1341.html),90,22.1256132535,DST
1,Q0,1939(CACM-1939.html),91,22.0406869933,DST
1,Q0,2499(CACM-2499.html),92,22.0185165851,DST
1,Q0,2522(CACM-2522.html),93,21.9874562159,DST
1,Q0,1824(CACM-1824.html),94,21.8712236582,DST
1,Q0,1032(CACM-1032.html),95,21.8036840881,DST
1,Q0,1951(CACM-1951.html),96,21.7882715399,DST
1,Q0,2003(CACM-2003.html),97,21.7573191081,DST
1,Q0,1726(CACM-1726.html),98,21.6910880975,DST
1,Q0,2035(CACM-2035.html),99,21.4855670342,DST
1,Q0,3025(CACM-3025.html),100,21.4805736746,DST

QueryID,Literal,DocID,Rank,Score,SystemName
2,Q0,2863(CACM-2863.html),1,47.4974569882,DST
2,Q0,2434(CACM-2434.html),2,47.1795807124,DST
2,Q0,2862(CACM-2862.html),3,40.0508507988,DST
2,Q0,3078(CACM-3078.html),4,34.4864293523,DST
2,Q0,2668(CACM-2668.html),5,34.0023826596,DST
2,Q0,2595(CACM-2595.html),6,27.8674157588,DST
2,Q0,2914(CACM-2914.html),7,24.1574001935,DST
2,Q0,1728(CACM-1728.html),8,21.1319774331,DST
2,Q0,3006(CACM-3006.html),9,20.5319743213,DST
2,Q0,2831(CACM-2831.html),10,20.518083198,DST
2,Q0,2996(CACM-2996.html),11,20.4001495574,DST
2,Q0,1892(CACM-1892.html),12,17.3623223376,DST
2,Q0,2373(CACM-2373.html),13,16.636549851,DST
2,Q0,1867(CACM-1867.html),14,15.9725976202,DST
2,Q0,2928(CACM-2928.html),15,15.88397925,DST
2,Q0,1638(CACM-1638.html),16,15.5531388475,DST
2,Q0,2688(CACM-2688.html),17,14.8193833495,DST
2,Q0,616(CACM-0616.html),18,14.7488391407,DST
2,Q0,1924(CACM-1924.html),19,14.2889970901,DST
2,Q0,1012(CACM-1012.html),20,13.0023593231,DST
2,Q0,1926(CACM-1926.html),21,12.8968290891,DST
2,Q0,1916(CACM-1916.html),22,12.8098258157,DST
2,Q0,1726(CACM-1726.html),23,12.6877169398,DST
2,Q0,1975(CACM-1975.html),24,12.6862104141,DST
2,Q0,2297(CACM-2297.html),25,12.5747686155,DST
2,Q0,3190(CACM-3190.html),26,12.5432725111,DST
2,Q0,2498(CACM-2498.html),27,12.3519144992,DST
2,Q0,2262(CACM-2262.html),28,12.3207535169,DST
2,Q0,2978(CACM-2978.html),29,12.1733104193,DST
2,Q0,3152(CACM-3152.html),30,12.1729183535,DST
2,Q0,1641(CACM-1641.html),31,12.0806510142,DST
2,Q0,2716(CACM-2716.html),32,11.990627442,DST
2,Q0,1884(CACM-1884.html),33,11.8806773162,DST
2,Q0,1614(CACM-1614.html),34,11.7373848578,DST
2,Q0,2970(CACM-2970.html),35,11.7193336059,DST
2,Q0,2424(CACM-2424.html),36,11.4183836617,DST
2,Q0,1526(CACM-1526.html),37,11.3738010763,DST
2,Q0,488(CACM-0488.html),38,11.2875536063,DST
2,Q0,1180(CACM-1180.html),39,11.2014751588,DST
2,Q0,2069(CACM-2069.html),40,11.1767040367,DST
2,Q0,2313(CACM-2313.html),41,11.1661969148,DST
2,Q0,2667(CACM-2667.html),42,11.1454797628,DST
2,Q0,2904(CACM-2904.html),43,11.1242249484,DST
2,Q0,2714(CACM-2714.html),44,10.9719676542,DST
2,Q0,2095(CACM-2095.html),45,10.9527158044,DST
2,Q0,1810(CACM-1810.html),46,10.4567381679,DST
2,Q0,2641(CACM-2641.html),47,10.4137944558,DST
2,Q0,2636(CACM-2636.html),48,10.4137944558,DST
2,Q0,2068(CACM-2068.html),49,10.4137944558,DST
2,Q0,2272(CACM-2272.html),50,10.2982371335,DST
2,Q0,3157(CACM-3157.html),51,10.2250790466,DST
2,Q0,2022(CACM-2022.html),52,10.1387963733,DST
2,Q0,1696(CACM-1696.html),53,10.0426508706,DST
2,Q0,492(CACM-0492.html),54,10.0164943023,DST
2,Q0,865(CACM-0865.html),55,9.99723039216,DST
2,Q0,2767(CACM-2767.html),56,9.82631145998,DST
2,Q0,1844(CACM-1844.html),57,9.81472124493,DST
2,Q0,3129(CACM-3129.html),58,9.79414916634,DST
2,Q0,1901(CACM-1901.html),59,9.67216078016,DST
2,Q0,1098(CACM-1098.html),60,9.15410158565,DST
2,Q0,2085(CACM-2085.html),61,8.97183027444,DST
2,Q0,1395(CACM-1395.html),62,8.97183027444,DST
2,Q0,2277(CACM-2277.html),63,8.63447990527,DST
2,Q0,1264(CACM-1264.html),64,8.59442750375,DST
2,Q0,1391(CACM-1391.html),65,8.52031971083,DST
2,Q0,2402(CACM-2402.html),66,8.45890885132,DST
2,Q0,2916(CACM-2916.html),67,8.34973299399,DST
2,Q0,1727(CACM-1727.html),68,8.2349322516,DST
2,Q0,1977(CACM-1977.html),69,7.71088370305,DST
2,Q0,1652(CACM-1652.html),70,7.6367757309,DST
2,Q0,1272(CACM-1272.html),71,7.59342353912,DST
2,Q0,1458(CACM-1458.html),72,7.46878529554,DST
2,Q0,2582(CACM-2582.html),73,7.43051289171,DST
2,Q0,2828(CACM-2828.html),74,7.42997438418,DST
2,Q0,1868(CACM-1868.html),75,7.39795905475,DST
2,Q0,1010(CACM-1010.html),76,7.30110980559,DST
2,Q0,3016(CACM-3016.html),77,7.28681141078,DST
2,Q0,2035(CACM-2035.html),78,7.2279886276,DST
2,Q0,724(CACM-0724.html),79,7.16169440259,DST
2,Q0,3117(CACM-3117.html),80,7.15441371898,DST
2,Q0,1931(CACM-1931.html),81,7.09773886994,DST
2,Q0,2450(CACM-2450.html),82,6.97122939441,DST
2,Q0,2786(CACM-2786.html),83,6.96683721468,DST
2,Q0,1671(CACM-1671.html),84,6.89709469403,DST
2,Q0,1425(CACM-1425.html),85,6.89151639098,DST
2,Q0,2187(CACM-2187.html),86,6.89151639098,DST
2,Q0,1046(CACM-1046.html),87,6.88003871704,DST
2,Q0,3146(CACM-3146.html),88,6.87401233014,DST
2,Q0,2812(CACM-2812.html),89,6.85237785525,DST
2,Q0,1476(CACM-1476.html),90,6.81045084865,DST
2,Q0,2878(CACM-2878.html),91,6.8040366967,DST
2,Q0,617(CACM-0617.html),92,6.78396581046,DST
2,Q0,2522(CACM-2522.html),93,6.76359002963,DST
2,Q0,2939(CACM-2939.html),94,6.7635432062,DST
2,Q0,397(CACM-0397.html),95,6.68593418711,DST
2,Q0,1653(CACM-1653.html),96,6.68343066523,DST
2,Q0,1621(CACM-1621.html),97,6.67691529048,DST
2,Q0,3202(CACM-3202.html),98,6.65766873669,DST
2,Q0,2314(CACM-2314.html),99,6.56695464125,DST
2,Q0,531(CACM-0531.html),100,6.50271661684,DST

QueryID,Literal,DocID,Rank,Score,SystemName
3,Q0,2921(CACM-2921.html),1,22.5309672971,DST
3,Q0,3115(CACM-3115.html),2,17.8596466303,DST
3,Q0,1154(CACM-1154.html),3,16.8410763953,DST
3,Q0,637(CACM-0637.html),4,16.7401510421,DST
3,Q0,3130(CACM-3130.html),5,16.3112173324,DST
3,Q0,2061(CACM-2061.html),6,14.931744124,DST
3,Q0,2423(CACM-2423.html),7,13.7057373257,DST
3,Q0,2112(CACM-2112.html),8,13.6826272804,DST
3,Q0,2886(CACM-2886.html),9,11.8606097245,DST
3,Q0,1381(CACM-1381.html),10,11.6333134521,DST
3,Q0,1678(CACM-1678.html),11,11.0611076496,DST
3,Q0,2449(CACM-2449.html),12,10.8784801802,DST
3,Q0,1350(CACM-1350.html),13,10.8556748667,DST
3,Q0,1665(CACM-1665.html),14,10.7349886962,DST
3,Q0,2684(CACM-2684.html),15,10.4514759545,DST
3,Q0,1384(CACM-1384.html),16,10.432520778,DST
3,Q0,1771(CACM-1771.html),17,10.4273158118,DST
3,Q0,1387(CACM-1387.html),18,10.421170337,DST
3,Q0,252(CACM-0252.html),19,10.351620394,DST
3,Q0,1572(CACM-1572.html),20,10.2048671784,DST
3,Q0,1194(CACM-1194.html),21,10.1368866237,DST
3,Q0,1988(CACM-1988.html),22,10.0605204762,DST
3,Q0,2823(CACM-2823.html),23,10.0184969612,DST
3,Q0,2110(CACM-2110.html),24,9.97580920079,DST
3,Q0,1807(CACM-1807.html),25,9.84788262726,DST
3,Q0,1533(CACM-1533.html),26,9.8106444149,DST
3,Q0,1029(CACM-1029.html),27,9.7839686127,DST
3,Q0,3110(CACM-3110.html),28,9.75146336077,DST
3,Q0,2542(CACM-2542.html),29,9.73915824107,DST
3,Q0,2746(CACM-2746.html),30,9.61393018256,DST
3,Q0,1134(CACM-1134.html),31,9.41671159275,DST
3,Q0,2153(CACM-2153.html),32,9.40233612177,DST
3,Q0,2064(CACM-2064.html),33,9.30736986454,DST
3,Q0,2820(CACM-2820.html),34,9.30591991762,DST
3,Q0,1683(CACM-1683.html),35,9.22003408268,DST
3,Q0,2739(CACM-2739.html),36,9.18275234074,DST
3,Q0,1386(CACM-1386.html),37,9.16426396741,DST
3,Q0,2301(CACM-2301.html),38,9.13793187836,DST
3,Q0,1976(CACM-1976.html),39,9.12239227522,DST
3,Q0,1787(CACM-1787.html),40,9.11350385302,DST
3,Q0,2931(CACM-2931.html),41,9.00233020697,DST
3,Q0,1947(CACM-1947.html),42,8.96910196608,DST
3,Q0,1135(CACM-1135.html),43,8.9427607341,DST
3,Q0,2871(CACM-2871.html),44,8.90025513637,DST
3,Q0,2053(CACM-2053.html),45,8.86653144604,DST
3,Q0,1612(CACM-1612.html),46,8.82796089947,DST
3,Q0,1809(CACM-1809.html),47,8.79491834819,DST
3,Q0,1783(CACM-1783.html),48,8.75121955721,DST
3,Q0,1062(CACM-1062.html),49,8.75121955721,DST
3,Q0,1392(CACM-1392.html),50,8.69121341076,DST
3,Q0,303(CACM-0303.html),51,8.69020925605,DST
3,Q0,2650(CACM-2650.html),52,8.68474666868,DST
3,Q0,1402(CACM-1402.html),53,8.68125593569,DST
3,Q0,2514(CACM-2514.html),54,8.65591252974,DST
3,Q0,1385(CACM-1385.html),55,8.62244287095,DST
3,Q0,2897(CACM-2897.html),56,8.58093923555,DST
3,Q0,2175(CACM-2175.html),57,8.57496799071,DST
3,Q0,2327(CACM-2327.html),58,8.54543678486,DST
3,Q0,2310(CACM-2310.html),59,8.46011096221,DST
3,Q0,2274(CACM-2274.html),60,8.44567432104,DST
3,Q0,2179(CACM-2179.html),61,8.44084823375,DST
3,Q0,1382(CACM-1382.html),62,8.43210546863,DST
3,Q0,1457(CACM-1457.html),63,8.40855194004,DST
3,Q0,3080(CACM-3080.html),64,8.39766048785,DST
3,Q0,2887(CACM-2887.html),65,8.36456349254,DST
3,Q0,1223(CACM-1223.html),66,8.3295361656,DST
3,Q0,3028(CACM-3028.html),67,8.31750705864,DST
3,Q0,3103(CACM-3103.html),68,8.31130128369,DST
3,Q0,1003(CACM-1003.html),69,8.29572352556,DST
3,Q0,1423(CACM-1423.html),70,8.28319649544,DST
3,Q0,1939(CACM-1939.html),71,8.25554559949,DST
3,Q0,1391(CACM-1391.html),72,8.25485659024,DST
3,Q0,1844(CACM-1844.html),73,8.23829917993,DST
3,Q0,1723(CACM-1723.html),74,8.23378261326,DST
3,Q0,1591(CACM-1591.html),75,8.22951298409,DST
3,Q0,2697(CACM-2697.html),76,8.22069000016,DST
3,Q0,2929(CACM-2929.html),77,8.21439864725,DST
3,Q0,2990(CACM-2990.html),78,8.2003221282,DST
3,Q0,1916(CACM-1916.html),79,8.18681642682,DST
3,Q0,1671(CACM-1671.html),80,8.18286778121,DST
3,Q0,1159(CACM-1159.html),81,8.18030593713,DST
3,Q0,2138(CACM-2138.html),82,8.136947797,DST
3,Q0,2130(CACM-2130.html),83,8.12681725218,DST
3,Q0,2111(CACM-2111.html),84,8.08266160674,DST
3,Q0,1012(CACM-1012.html),85,8.06596152998,DST
3,Q0,2877(CACM-2877.html),86,8.04801600959,DST
3,Q0,2534(CACM-2534.html),87,8.03622422157,DST
3,Q0,1205(CACM-1205.html),88,7.99491151575,DST
3,Q0,3124(CACM-3124.html),89,7.9502645639,DST
3,Q0,2210(CACM-2210.html),90,7.90628059434,DST
3,Q0,2015(CACM-2015.html),91,7.85008049138,DST
3,Q0,123(CACM-0123.html),92,7.84539989354,DST
3,Q0,2867(CACM-2867.html),93,7.84336676892,DST
3,Q0,2424(CACM-2424.html),94,7.83702182533,DST
3,Q0,2017(CACM-2017.html),95,7.82072057905,DST
3,Q0,71(CACM-0071.html),96,7.81622303551,DST
3,Q0,70(CACM-0070.html),97,7.79448538862,DST
3,Q0,2945(CACM-2945.html),98,7.76111063621,DST
3,Q0,1852(CACM-1852.html),99,7.74684728771,DST
3,Q0,1680(CACM-1680.html),100,7.72956227848,DST

QueryID,Literal,DocID,Rank,Score,SystemName
4,Q0,3128(CACM-3128.html),1,65.992327579,DST
4,Q0,2931(CACM-2931.html),2,48.9233984752,DST
4,Q0,2342(CACM-2342.html),3,47.2603820123,DST
4,Q0,2377(CACM-2377.html),4,45.8672778594,DST
4,Q0,1135(CACM-1135.html),5,44.2556743008,DST
4,Q0,2851(CACM-2851.html),6,40.9375216244,DST
4,Q0,2438(CACM-2438.html),7,40.4964227476,DST
4,Q0,3141(CACM-3141.html),8,40.2007050008,DST
4,Q0,3043(CACM-3043.html),9,39.471250537,DST
4,Q0,1145(CACM-1145.html),10,39.1113175096,DST
4,Q0,2519(CACM-2519.html),11,38.2135876512,DST
4,Q0,1747(CACM-1747.html),12,37.7933687443,DST
4,Q0,3039(CACM-3039.html),13,37.5838660313,DST
4,Q0,2848(CACM-2848.html),14,37.2789450008,DST
4,Q0,1928(CACM-1928.html),15,36.2877601834,DST
4,Q0,2920(CACM-2920.html),16,36.1979961201,DST
4,Q0,2922(CACM-2922.html),17,36.0845090414,DST
4,Q0,1272(CACM-1272.html),18,35.9278511876,DST
4,Q0,1748(CACM-1748.html),19,35.8485111084,DST
4,Q0,243(CACM-0243.html),20,35.7366749512,DST
4,Q0,2371(CACM-2371.html),21,35.7076722516,DST
4,Q0,1199(CACM-1199.html),22,35.4141380129,DST
4,Q0,2895(CACM-2895.html),23,35.2759801461,DST
4,Q0,1677(CACM-1677.html),24,34.8960391904,DST
4,Q0,1846(CACM-1846.html),25,34.887550686,DST
4,Q0,3120(CACM-3120.html),26,34.855618082,DST
4,Q0,2376(CACM-2376.html),27,34.8309778681,DST
4,Q0,2060(CACM-2060.html),28,34.6356586444,DST
4,Q0,2314(CACM-2314.html),29,34.59239952,DST
4,Q0,1698(CACM-1698.html),30,34.3748999938,DST
4,Q0,2522(CACM-2522.html),31,34.0288946339,DST
4,Q0,1385(CACM-1385.html),32,33.9952315371,DST
4,Q0,3127(CACM-3127.html),33,33.9772351116,DST
4,Q0,3081(CACM-3081.html),34,33.8638559651,DST
4,Q0,1470(CACM-1470.html),35,33.7028765931,DST
4,Q0,2911(CACM-2911.html),36,33.5015630502,DST
4,Q0,2939(CACM-2939.html),37,33.46121773,DST
4,Q0,2865(CACM-2865.html),38,33.421305163,DST
4,Q0,2383(CACM-2383.html),39,33.3653827373,DST
4,Q0,2979(CACM-2979.html),40,33.3361972071,DST
4,Q0,278(CACM-0278.html),41,33.1390540932,DST
4,Q0,2912(CACM-2912.html),42,33.0745993703,DST
4,Q0,2721(CACM-2721.html),43,32.8870178514,DST
4,Q0,1854(CACM-1854.html),44,32.8546443739,DST
4,Q0,1098(CACM-1098.html),45,32.7131525814,DST
4,Q0,2080(CACM-2080.html),46,32.6131175241,DST
4,Q0,2378(CACM-2378.html),47,32.5893158121,DST
4,Q0,2905(CACM-2905.html),48,32.5005809219,DST
4,Q0,3056(CACM-3056.html),49,32.3246810907,DST
4,Q0,2396(CACM-2396.html),50,32.3071998195,DST
4,Q0,2940(CACM-2940.html),51,32.2878275959,DST
4,Q0,2320(CACM-2320.html),52,32.0619648519,DST
4,Q0,2307(CACM-2307.html),53,31.949598287,DST
4,Q0,2150(CACM-2150.html),54,31.9423775385,DST
4,Q0,616(CACM-0616.html),55,31.9184107956,DST
4,Q0,2890(CACM-2890.html),56,31.7960274242,DST
4,Q0,1665(CACM-1665.html),57,31.7542576695,DST
4,Q0,1829(CACM-1829.html),58,31.5961374082,DST
4,Q0,2969(CACM-2969.html),59,31.5921356461,DST
4,Q0,3049(CACM-3049.html),60,31.5732941267,DST
4,Q0,1410(CACM-1410.html),61,31.5009150769,DST
4,Q0,2777(CACM-2777.html),62,31.4493379823,DST
4,Q0,1811(CACM-1811.html),63,31.3997406165,DST
4,Q0,2816(CACM-2816.html),64,31.367643066,DST
4,Q0,3105(CACM-3105.html),65,31.3252025169,DST
4,Q0,1827(CACM-1827.html),66,31.3097872026,DST
4,Q0,2795(CACM-2795.html),67,31.2876619179,DST
4,Q0,3078(CACM-3078.html),68,31.2492075605,DST
4,Q0,2020(CACM-2020.html),69,31.129171572,DST
4,Q0,1308(CACM-1308.html),70,31.0718873434,DST
4,Q0,1307(CACM-1307.html),71,31.0509108173,DST
4,Q0,724(CACM-0724.html),72,31.0251759123,DST
4,Q0,1978(CACM-1978.html),73,31.0219262287,DST
4,Q0,2767(CACM-2767.html),74,30.9222720958,DST
4,Q0,2626(CACM-2626.html),75,30.8771532145,DST
4,Q0,1651(CACM-1651.html),76,30.8723713205,DST
4,Q0,1485(CACM-1485.html),77,30.8022296705,DST
4,Q0,1727(CACM-1727.html),78,30.8018616989,DST
4,Q0,2632(CACM-2632.html),79,30.7181522942,DST
4,Q0,3064(CACM-3064.html),80,30.7099639872,DST
4,Q0,1587(CACM-1587.html),81,30.7066878162,DST
4,Q0,1706(CACM-1706.html),82,30.701527994,DST
4,Q0,40(CACM-0040.html),83,30.6955427178,DST
4,Q0,3072(CACM-3072.html),84,30.6426599572,DST
4,Q0,3148(CACM-3148.html),85,30.6386486959,DST
4,Q0,1143(CACM-1143.html),86,30.6232692674,DST
4,Q0,2217(CACM-2217.html),87,30.5253636051,DST
4,Q0,2949(CACM-2949.html),88,30.4147102245,DST
4,Q0,2580(CACM-2580.html),89,30.2733703592,DST
4,Q0,1828(CACM-1828.html),90,30.2099749852,DST
4,Q0,2900(CACM-2900.html),91,30.1531251385,DST
4,Q0,2870(CACM-2870.html),92,30.152649242,DST
4,Q0,1527(CACM-1527.html),93,30.1301256314,DST
4,Q0,3103(CACM-3103.html),94,30.0509271627,DST
4,Q0,2289(CACM-2289.html),95,30.0281887433,DST
4,Q0,3013(CACM-3013.html),96,29.9748522701,DST
4,Q0,2233(CACM-2233.html),97,29.9220249802,DST
4,Q0,1458(CACM-1458.html),98,29.820349796,DST
4,Q0,1099(CACM-1099.html),99,29.816081197,DST
4,Q0,3018(CACM-3018.html),100,29.8114831755,DST

QueryID,Literal,DocID,Rank,Score,SystemName
5,Q0,2035(CACM-2035.html),1,59.6491039287,DST
5,Q0,1829(CACM-1829.html),2,52.2603113812,DST
5,Q0,2003(CACM-2003.html),3,50.0744319899,DST
5,Q0,1978(CACM-1978.html),4,48.3901322791,DST
5,Q0,2299(CACM-2299.html),5,48.1310759985,DST
5,Q0,1502(CACM-1502.html),6,46.6149870235,DST
5,Q0,2252(CACM-2252.html),7,46.5821221922,DST
5,Q0,2314(CACM-2314.html),8,44.6411812189,DST
5,Q0,1671(CACM-1671.html),9,42.786433497,DST
5,Q0,2947(CACM-2947.html),10,42.7341661438,DST
5,Q0,1962(CACM-1962.html),11,42.0767199867,DST
5,Q0,2820(CACM-2820.html),12,40.8911726407,DST
5,Q0,1699(CACM-1699.html),13,40.3274005971,DST
5,Q0,2873(CACM-2873.html),14,39.4864156373,DST
5,Q0,1697(CACM-1697.html),15,38.9232235843,DST
5,Q0,892(CACM-0892.html),16,38.8382059672,DST
5,Q0,2786(CACM-2786.html),17,37.9683738485,DST
5,Q0,2396(CACM-2396.html),18,37.4917181578,DST
5,Q0,1844(CACM-1844.html),19,37.4754100756,DST
5,Q0,1652(CACM-1652.html),20,36.8524636406,DST
5,Q0,2501(CACM-2501.html),21,36.831485702,DST
5,Q0,1066(CACM-1066.html),22,35.6865446485,DST
5,Q0,1487(CACM-1487.html),23,35.1920613454,DST
5,Q0,3012(CACM-3012.html),24,35.0448657822,DST
5,Q0,2916(CACM-2916.html),25,34.4063963235,DST
5,Q0,1281(CACM-1281.html),26,34.175201367,DST
5,Q0,2188(CACM-2188.html),27,34.1419719575,DST
5,Q0,2399(CACM-2399.html),28,34.0082441531,DST
5,Q0,2629(CACM-2629.html),29,33.9861427665,DST
5,Q0,1680(CACM-1680.html),30,33.768411298,DST
5,Q0,1742(CACM-1742.html),31,33.4452047783,DST
5,Q0,2105(CACM-2105.html),32,33.4087866589,DST
5,Q0,2145(CACM-2145.html),33,33.2520324392,DST
5,Q0,2841(CACM-2841.html),34,33.2046968179,DST
5,Q0,3049(CACM-3049.html),35,33.1929466599,DST
5,Q0,2980(CACM-2980.html),36,33.1761911606,DST
5,Q0,1523(CACM-1523.html),37,32.9984470149,DST
5,Q0,1937(CACM-1937.html),38,32.6778978406,DST
5,Q0,2357(CACM-2357.html),39,32.5610095004,DST
5,Q0,1698(CACM-1698.html),40,32.473988555,DST
5,Q0,2667(CACM-2667.html),41,32.2685192026,DST
5,Q0,2358(CACM-2358.html),42,32.1349739995,DST
5,Q0,2542(CACM-2542.html),43,31.8887935357,DST
5,Q0,2321(CACM-2321.html),44,31.3838727688,DST
5,Q0,3137(CACM-3137.html),45,31.3541365644,DST
5,Q0,3114(CACM-3114.html),46,31.2710204417,DST
5,Q0,2169(CACM-2169.html),47,31.2451752991,DST
5,Q0,2247(CACM-2247.html),48,31.1776723617,DST
5,Q0,2483(CACM-2483.html),49,31.1077552474,DST
5,Q0,2401(CACM-2401.html),50,31.0826881875,DST
5,Q0,1272(CACM-1272.html),51,31.056983092,DST
5,Q0,2622(CACM-2622.html),52,30.9778279042,DST
5,Q0,2002(CACM-2002.html),53,30.9678597884,DST
5,Q0,972(CACM-0972.html),54,30.9668636815,DST
5,Q0,2390(CACM-2390.html),55,30.931674154,DST
5,Q0,2604(CACM-2604.html),56,30.8924562332,DST
5,Q0,1409(CACM-1409.html),57,30.8709918618,DST
5,Q0,2849(CACM-2849.html),58,30.8665201173,DST
5,Q0,2106(CACM-2106.html),59,30.8178117431,DST
5,Q0,2887(CACM-2887.html),60,30.8002319653,DST
5,Q0,2924(CACM-2924.html),61,30.6609889706,DST
5,Q0,3050(CACM-3050.html),62,30.6088099429,DST
5,Q0,1853(CACM-1853.html),63,30.5278457336,DST
